ensembl_id,ncbigene_id
ENSORLG00000022911,111948279
ENSORLG00000022911,111948280
ENSORLG00000022913,101158456
ENSORLG00000022914,110013320
ENSORLG00000022916,101159815
ENSORLG00000022918,111948337
ENSORLG00000022919,101169382
ENSORLG00000022922,101173895
ENSORLG00000022923,101171808
ENSORLG00000022927,101169754
ENSORLG00000022928,101158481
ENSORLG00000022932,101160759
ENSORLG00000022935,101169041
ENSORLG00000022939,101162585
ENSORLG00000022940,101169797
ENSORLG00000022941,101174990
ENSORLG00000022943,101157644
ENSORLG00000022946,101169741
ENSORLG00000022947,105357980
ENSORLG00000022948,101175155
ENSORLG00000022949,101166165
ENSORLG00000022951,101156180
ENSORLG00000022952,101173033
ENSORLG00000022957,101167575
ENSORLG00000022961,101161339
ENSORLG00000022963,101160130
ENSORLG00000022965,105355762
ENSORLG00000022966,100049309
ENSORLG00000022968,101158364
ENSORLG00000022969,101156663
ENSORLG00000022970,101161731
ENSORLG00000022973,101157657
ENSORLG00000022975,101170554
ENSORLG00000022976,101155116
ENSORLG00000022977,105355713
ENSORLG00000022978,101157894
ENSORLG00000022980,101166740
ENSORLG00000022983,101161145
ENSORLG00000022984,101157379
ENSORLG00000022986,101174724
ENSORLG00000022987,101166230
ENSORLG00000022988,101174081
ENSORLG00000022992,101169768
ENSORLG00000022995,110014434
ENSORLG00000022999,101170320
ENSORLG00000023001,101157182
ENSORLG00000023002,111946489
ENSORLG00000023002,111946490
ENSORLG00000023003,101169287
ENSORLG00000023004,100049476
ENSORLG00000023006,111948313
ENSORLG00000023012,101160696
ENSORLG00000023013,100271895
ENSORLG00000023014,101155571
ENSORLG00000023014,101158913
ENSORLG00000023014,101159064
ENSORLG00000023014,101161290
ENSORLG00000023014,101164132
ENSORLG00000023014,101167224
ENSORLG00000023014,101167471
ENSORLG00000023014,101168428
ENSORLG00000023014,101170898
ENSORLG00000023014,101171516
ENSORLG00000023014,105354190
ENSORLG00000023028,111948964
ENSORLG00000023029,101170448
ENSORLG00000023034,101172157
ENSORLG00000023035,101161262
ENSORLG00000023038,101160361
ENSORLG00000023039,101167221
ENSORLG00000023042,101174577
ENSORLG00000023043,101168761
ENSORLG00000023044,101156576
ENSORLG00000023047,101157208
ENSORLG00000023048,101154832
ENSORLG00000023049,101160515
ENSORLG00000023050,105354418
ENSORLG00000023059,101167018
ENSORLG00000023060,101172442
ENSORLG00000023061,101157724
ENSORLG00000023064,101168277
ENSORLG00000023069,101167325
ENSORLG00000023071,101173247
ENSORLG00000023072,101155175
ENSORLG00000023073,101155571
ENSORLG00000023073,101158913
ENSORLG00000023073,101161290
ENSORLG00000023073,101164132
ENSORLG00000023073,101167224
ENSORLG00000023073,101167471
ENSORLG00000023073,101168428
ENSORLG00000023073,101170898
ENSORLG00000023073,101171516
ENSORLG00000023073,101172789
ENSORLG00000023073,105354190
ENSORLG00000023074,100049524
ENSORLG00000023075,101175432
ENSORLG00000023077,101169701
ENSORLG00000023078,101157780
ENSORLG00000023079,101162090
ENSORLG00000023080,100049357
ENSORLG00000023081,101161298
ENSORLG00000023082,101172219
ENSORLG00000023084,101167311
ENSORLG00000023085,101167586
ENSORLG00000023087,101161982
ENSORLG00000023090,101164584
ENSORLG00000023091,105354738
ENSORLG00000023094,101169270
ENSORLG00000023095,111946297
ENSORLG00000023098,111949005
ENSORLG00000023100,111946363
ENSORLG00000023101,101166457
ENSORLG00000023102,105354761
ENSORLG00000023106,101174888
ENSORLG00000023109,101173070
ENSORLG00000023112,105355436
ENSORLG00000023113,101168783
ENSORLG00000023115,101167675
ENSORLG00000023117,101167443
ENSORLG00000023119,101156458
ENSORLG00000023120,101159608
ENSORLG00000023121,101168777
ENSORLG00000023123,100533497
ENSORLG00000023125,111947722
ENSORLG00000023128,105357330
ENSORLG00000023129,101174097
ENSORLG00000023132,101163521
ENSORLG00000023133,101157005
ENSORLG00000023134,101173472
ENSORLG00000023138,101157039
ENSORLG00000023140,101164944
ENSORLG00000023142,105356560
ENSORLG00000023143,101168388
ENSORLG00000023145,101171946
ENSORLG00000023149,105357584
ENSORLG00000023150,101159014
ENSORLG00000023154,101171396
ENSORLG00000023156,101161299
ENSORLG00000023159,110014890
ENSORLG00000023161,101166183
ENSORLG00000023164,101165346
ENSORLG00000023166,105353957
ENSORLG00000023167,100415783
ENSORLG00000023168,101157730
ENSORLG00000023169,101160296
ENSORLG00000023170,101166028
ENSORLG00000023171,101160987
ENSORLG00000023173,101165528
ENSORLG00000023176,101168026
ENSORLG00000023177,101171883
ENSORLG00000023179,101170516
ENSORLG00000023180,101165551
ENSORLG00000023183,111947596
ENSORLG00000023184,101155940
ENSORLG00000023188,110015904
ENSORLG00000023189,101160625
ENSORLG00000023190,101169731
ENSORLG00000023195,101163661
ENSORLG00000023198,101165687
ENSORLG00000023199,101174667
ENSORLG00000023200,101167352
ENSORLG00000023201,101168963
ENSORLG00000023202,101162175
ENSORLG00000023203,111947541
ENSORLG00000023205,111948533
ENSORLG00000023206,101173270
ENSORLG00000023211,105357543
ENSORLG00000023213,101170836
ENSORLG00000023214,101170952
ENSORLG00000023216,105354442
ENSORLG00000023220,101155988
ENSORLG00000023221,101162762
ENSORLG00000023222,101162105
ENSORLG00000023223,101162236
ENSORLG00000023224,101159978
ENSORLG00000023225,101163374
ENSORLG00000023226,101160960
ENSORLG00000023227,101160755
ENSORLG00000023228,101167473
ENSORLG00000023229,111946819
ENSORLG00000023230,101164112
ENSORLG00000023231,101174225
ENSORLG00000023232,101175424
ENSORLG00000023234,111946613
ENSORLG00000023235,101172706
ENSORLG00000023237,101175065
ENSORLG00000023238,101157753
ENSORLG00000023239,101173417
ENSORLG00000023241,101173352
ENSORLG00000023242,101172307
ENSORLG00000023244,101175565
ENSORLG00000023246,101168747
ENSORLG00000023248,101165981
ENSORLG00000023253,101164183
ENSORLG00000023257,105354194
ENSORLG00000023258,101160673
ENSORLG00000023265,101157123
ENSORLG00000023266,100049515
ENSORLG00000023267,101155733
ENSORLG00000023268,101156016
ENSORLG00000023270,101167961
ENSORLG00000023273,101173812
ENSORLG00000023274,101171269
ENSORLG00000023276,101160958
ENSORLG00000023278,101168321
ENSORLG00000023279,101165786
ENSORLG00000023282,105356216
ENSORLG00000023284,101174089
ENSORLG00000023285,101158183
ENSORLG00000023286,101169109
ENSORLG00000023287,101174769
ENSORLG00000023288,101156424
ENSORLG00000023289,101174108
ENSORLG00000023291,101157653
ENSORLG00000023292,101159533
ENSORLG00000023294,101154808
ENSORLG00000023295,101157662
ENSORLG00000023296,101157330
ENSORLG00000023297,101173858
ENSORLG00000023298,101166855
ENSORLG00000023300,101160180
ENSORLG00000023302,101162533
ENSORLG00000023304,101155219
ENSORLG00000023305,105358059
ENSORLG00000023306,101161588
ENSORLG00000023307,101157301
ENSORLG00000023308,101155228
ENSORLG00000023309,101165829
ENSORLG00000023313,101162133
ENSORLG00000023315,111947581
ENSORLG00000023316,111946898
ENSORLG00000023318,101173452
ENSORLG00000023319,105353910
ENSORLG00000023321,105357236
ENSORLG00000023322,101166019
ENSORLG00000023324,101166637
ENSORLG00000023325,101164538
ENSORLG00000023327,111948921
ENSORLG00000023328,101158843
ENSORLG00000023329,110017577
ENSORLG00000023332,101164213
ENSORLG00000023333,101156015
ENSORLG00000023334,101175110
ENSORLG00000023336,105353645
ENSORLG00000023339,100301613
ENSORLG00000023340,101166209
ENSORLG00000023341,101167925
ENSORLG00000023342,105355175
ENSORLG00000023343,101157632
ENSORLG00000023344,101169495
ENSORLG00000023345,101163480
ENSORLG00000023347,101159426
ENSORLG00000023352,101170643
ENSORLG00000023353,101165879
ENSORLG00000023354,101172128
ENSORLG00000023356,101173688
ENSORLG00000023360,101157465
ENSORLG00000023364,111947088
ENSORLG00000023365,101154833
ENSORLG00000023366,110016423
ENSORLG00000023368,101163626
ENSORLG00000023369,110015571
ENSORLG00000023370,101171234
ENSORLG00000023372,105355967
ENSORLG00000023373,111949033
ENSORLG00000023379,111948537
ENSORLG00000023381,101169068
ENSORLG00000023382,111947160
ENSORLG00000023384,101156972
ENSORLG00000023385,101162197
ENSORLG00000023386,111947375
ENSORLG00000023391,101170976
ENSORLG00000023391,101172714
ENSORLG00000023400,101162795
ENSORLG00000023400,111948214
ENSORLG00000023403,105356987
ENSORLG00000023408,101155945
ENSORLG00000023410,111946384
ENSORLG00000023411,101171135
ENSORLG00000023413,101157284
ENSORLG00000023414,101165587
ENSORLG00000023414,105355988
ENSORLG00000023415,101171780
ENSORLG00000023416,101170122
ENSORLG00000023417,101170486
ENSORLG00000023421,101169502
ENSORLG00000023423,101165765
ENSORLG00000023424,101160624
ENSORLG00000023427,101165371
ENSORLG00000023429,101171791
ENSORLG00000023430,101156921
ENSORLG00000023433,101157611
ENSORLG00000023435,101168667
ENSORLG00000023436,101156014
ENSORLG00000023437,101166206
ENSORLG00000023438,101166629
ENSORLG00000023439,105356840
ENSORLG00000023445,111948802
ENSORLG00000023447,105356975
ENSORLG00000023449,101159603
ENSORLG00000023451,101163362
ENSORLG00000023452,101167067
ENSORLG00000023454,101173786
ENSORLG00000023455,101165303
ENSORLG00000023463,100125440
ENSORLG00000023464,101161191
ENSORLG00000023466,100533513
ENSORLG00000023468,110013328
ENSORLG00000023469,101155517
ENSORLG00000023470,101165133
ENSORLG00000023472,101173360
ENSORLG00000023473,101156418
ENSORLG00000023474,105355529
ENSORLG00000023475,101174106
ENSORLG00000023476,101160567
ENSORLG00000023477,101172681
ENSORLG00000023479,111947539
ENSORLG00000023480,101166762
ENSORLG00000023482,105356341
ENSORLG00000023483,101157240
ENSORLG00000023485,101168902
ENSORLG00000023486,101159184
ENSORLG00000023487,105357277
ENSORLG00000023488,105358596
ENSORLG00000023489,101161663
ENSORLG00000023492,101175327
ENSORLG00000023493,101155253
ENSORLG00000023494,111946355
ENSORLG00000023495,101167595
ENSORLG00000023498,101166918
ENSORLG00000023499,101173005
ENSORLG00000023500,101157154
ENSORLG00000023508,101161282
ENSORLG00000023511,101171034
ENSORLG00000023515,101162406
ENSORLG00000023516,111948957
ENSORLG00000023518,101154838
ENSORLG00000023521,101160254
ENSORLG00000023524,105354742
ENSORLG00000023526,101158280
ENSORLG00000023527,101158812
ENSORLG00000023530,101169169
ENSORLG00000023533,101157603
ENSORLG00000023536,101162308
ENSORLG00000023538,101166044
ENSORLG00000023540,101175667
ENSORLG00000023543,101173861
ENSORLG00000023544,101158589
ENSORLG00000023547,101169177
ENSORLG00000023552,101172274
ENSORLG00000023557,100049339
ENSORLG00000023557,101162121
ENSORLG00000023558,101166017
ENSORLG00000023561,101158975
ENSORLG00000023562,101174690
ENSORLG00000023564,111948791
ENSORLG00000023565,105356842
ENSORLG00000023567,101164251
ENSORLG00000023568,101169500
ENSORLG00000023569,101161109
ENSORLG00000023571,105356854
ENSORLG00000023572,110014423
ENSORLG00000023573,101170982
ENSORLG00000023574,101168767
ENSORLG00000023577,110013316
ENSORLG00000023578,101163087
ENSORLG00000023579,101165150
ENSORLG00000023580,111947574
ENSORLG00000023580,111947575
ENSORLG00000023580,111947576
ENSORLG00000023584,101156378
ENSORLG00000023586,105353619
ENSORLG00000023591,101167634
ENSORLG00000023593,110014139
ENSORLG00000023597,101161296
ENSORLG00000023602,101161896
ENSORLG00000023607,101162935
ENSORLG00000023609,101165938
ENSORLG00000023610,101157685
ENSORLG00000023611,101164499
ENSORLG00000023614,101162247
ENSORLG00000023616,101172618
ENSORLG00000023618,101167850
ENSORLG00000023625,100125449
ENSORLG00000023625,100125450
ENSORLG00000023627,111949296
ENSORLG00000023633,101158332
ENSORLG00000023634,101155882
ENSORLG00000023636,101166315
ENSORLG00000023637,101162646
ENSORLG00000023639,101171630
ENSORLG00000023642,102464475
ENSORLG00000023644,105354578
ENSORLG00000023645,101173328
ENSORLG00000023649,101169856
ENSORLG00000023650,101159566
ENSORLG00000023653,101171125
ENSORLG00000023658,101154873
ENSORLG00000023661,101160617
ENSORLG00000023662,111948317
ENSORLG00000023662,111948320
ENSORLG00000023662,111948329
ENSORLG00000023663,101173365
ENSORLG00000023665,101173662
ENSORLG00000023666,101160482
ENSORLG00000023667,111949112
ENSORLG00000023668,101162655
ENSORLG00000023679,111947099
ENSORLG00000023680,101158033
ENSORLG00000023682,101159324
ENSORLG00000023685,101162652
ENSORLG00000023686,101162140
ENSORLG00000023691,101166061
ENSORLG00000023696,101171184
ENSORLG00000023698,101165509
ENSORLG00000023699,101168094
ENSORLG00000023703,100169847
ENSORLG00000023704,101155422
ENSORLG00000023705,101169918
ENSORLG00000023708,101159202
ENSORLG00000023709,101164733
ENSORLG00000023712,111949238
ENSORLG00000023714,101167671
ENSORLG00000023716,101158316
ENSORLG00000023720,105355154
ENSORLG00000023723,110017164
ENSORLG00000023724,101172367
ENSORLG00000023725,101161018
ENSORLG00000023729,101169810
ENSORLG00000023730,101162410
ENSORLG00000023732,101167583
ENSORLG00000023737,101164699
ENSORLG00000023740,101159502
ENSORLG00000023742,110016508
ENSORLG00000023743,101157587
ENSORLG00000023744,105355363
ENSORLG00000023745,101172986
ENSORLG00000023747,101164771
ENSORLG00000023750,101170527
ENSORLG00000023752,110015900
ENSORLG00000023754,105357982
ENSORLG00000023755,101170647
ENSORLG00000023756,101159585
ENSORLG00000023757,101171669
ENSORLG00000023765,101167565
ENSORLG00000023766,111948317
ENSORLG00000023766,111948329
ENSORLG00000023766,111948333
ENSORLG00000023769,110014274
ENSORLG00000023770,101163058
ENSORLG00000023771,101167977
ENSORLG00000023772,101156279
ENSORLG00000023774,100144364
ENSORLG00000023775,100301620
ENSORLG00000023776,111947180
ENSORLG00000023778,101160827
ENSORLG00000023782,101168278
ENSORLG00000023783,101164587
ENSORLG00000023784,101169173
ENSORLG00000023785,101159263
ENSORLG00000023788,101162139
ENSORLG00000023791,101167746
ENSORLG00000023792,101163369
ENSORLG00000023794,101156138
ENSORLG00000023795,101154922
ENSORLG00000023796,101164020
ENSORLG00000023797,101157418
ENSORLG00000023799,101166750
ENSORLG00000023800,101175362
ENSORLG00000023801,101173628
ENSORLG00000023804,101174395
ENSORLG00000023807,101155975
ENSORLG00000023810,101156089
ENSORLG00000023811,101154860
ENSORLG00000023813,101158179
ENSORLG00000023814,101166475
ENSORLG00000023818,101155142
ENSORLG00000023819,101154891
ENSORLG00000023821,101160989
ENSORLG00000023822,101174042
ENSORLG00000023823,101159520
ENSORLG00000023824,101155195
ENSORLG00000023825,101174689
ENSORLG00000023826,101169485
ENSORLG00000023828,101165129
ENSORLG00000023830,101170208
ENSORLG00000023831,101166959
ENSORLG00000023832,105354235
ENSORLG00000023833,101172682
ENSORLG00000023838,101170000
ENSORLG00000023840,105355434
ENSORLG00000023841,101173233
ENSORLG00000023845,101170810
ENSORLG00000023846,101165635
ENSORLG00000023847,101155946
ENSORLG00000023848,101164184
ENSORLG00000023849,101162307
ENSORLG00000023850,101165700
ENSORLG00000023851,101158890
ENSORLG00000023852,101171309
ENSORLG00000023854,101173625
ENSORLG00000023855,101157746
ENSORLG00000023856,101155349
ENSORLG00000023860,100301608
ENSORLG00000023861,101173795
ENSORLG00000023863,101157658
ENSORLG00000023864,101156934
ENSORLG00000023865,101169279
ENSORLG00000023866,101164675
ENSORLG00000023868,101157030
ENSORLG00000023872,101164653
ENSORLG00000023873,101155364
ENSORLG00000023876,101170688
ENSORLG00000023879,101160064
ENSORLG00000023880,101159928
ENSORLG00000023881,101173246
ENSORLG00000023887,105356874
ENSORLG00000023889,101167903
ENSORLG00000023891,101163390
ENSORLG00000023892,111947584
ENSORLG00000023893,101161710
ENSORLG00000023895,101155807
ENSORLG00000023899,101170057
ENSORLG00000023901,101168096
ENSORLG00000023903,101172162
ENSORLG00000023905,101167651
ENSORLG00000023910,111948989
ENSORLG00000023911,101164167
ENSORLG00000023912,101160662
ENSORLG00000023913,101174737
ENSORLG00000023915,101158087
ENSORLG00000023916,101161055
ENSORLG00000023917,101169110
ENSORLG00000023919,111946956
ENSORLG00000023920,101156869
ENSORLG00000023921,101165581
ENSORLG00000023922,101159544
ENSORLG00000023923,101161334
ENSORLG00000023926,101165976
ENSORLG00000023928,110014136
ENSORLG00000023930,101171564
ENSORLG00000023931,101155063
ENSORLG00000023932,101167922
ENSORLG00000023934,111946884
ENSORLG00000023936,101173872
ENSORLG00000023937,101156518
ENSORLG00000023939,101167726
ENSORLG00000023942,100049230
ENSORLG00000023945,101175048
ENSORLG00000023946,101158103
ENSORLG00000023949,101175376
ENSORLG00000023951,101175386
ENSORLG00000023955,105354350
ENSORLG00000023957,101170725
ENSORLG00000023958,110015225
ENSORLG00000023959,101173413
ENSORLG00000023960,100144385
ENSORLG00000023961,101160298
ENSORLG00000023966,101160698
ENSORLG00000023967,105355351
ENSORLG00000023968,101174649
ENSORLG00000023969,101160391
ENSORLG00000023970,111947582
ENSORLG00000023972,101163713
ENSORLG00000023973,101167360
ENSORLG00000023974,111948009
ENSORLG00000023976,101156622
ENSORLG00000023978,101166502
ENSORLG00000023979,101168423
ENSORLG00000023980,101162150
ENSORLG00000023981,105358576
ENSORLG00000023984,101163408
ENSORLG00000023985,101172844
ENSORLG00000023986,101158809
ENSORLG00000023988,105357056
ENSORLG00000023991,101172926
ENSORLG00000023993,101159112
ENSORLG00000023994,111949247
ENSORLG00000023998,100533502
ENSORLG00000024001,101162184
ENSORLG00000024002,101155059
ENSORLG00000024003,101159844
ENSORLG00000024005,101170797
ENSORLG00000024008,101162948
ENSORLG00000024009,105355339
ENSORLG00000024010,101166480
ENSORLG00000024012,105356325
ENSORLG00000024014,111949270
ENSORLG00000024016,101170445
ENSORLG00000024018,101155499
ENSORLG00000024020,105355502
ENSORLG00000024022,101169924
ENSORLG00000024023,101164236
ENSORLG00000024026,101173238
ENSORLG00000024027,101166290
ENSORLG00000024029,101161557
ENSORLG00000024030,101157040
ENSORLG00000024031,101162736
ENSORLG00000024032,101162798
ENSORLG00000024039,105357674
ENSORLG00000024041,101169425
ENSORLG00000024043,100049373
ENSORLG00000024044,101168771
ENSORLG00000024045,101166810
ENSORLG00000024049,101155570
ENSORLG00000024050,105353729
ENSORLG00000024051,101172495
ENSORLG00000024057,101162995
ENSORLG00000024060,101163230
ENSORLG00000024062,101159885
ENSORLG00000024064,101160480
ENSORLG00000024065,101163728
ENSORLG00000024066,101158981
ENSORLG00000024068,101165909
ENSORLG00000024072,101155518
ENSORLG00000024073,111947565
ENSORLG00000024081,101162391
ENSORLG00000024082,101169024
ENSORLG00000024083,101166012
ENSORLG00000024084,110014930
ENSORLG00000024085,101169386
ENSORLG00000024090,105356173
ENSORLG00000024092,111948058
ENSORLG00000024093,101171604
ENSORLG00000024097,101165591
ENSORLG00000024099,101162695
ENSORLG00000024102,100049322
ENSORLG00000024103,101163764
ENSORLG00000024104,101158828
ENSORLG00000024105,101155866
ENSORLG00000024107,101166182
ENSORLG00000024109,101171546
ENSORLG00000024111,101170857
ENSORLG00000024112,105357705
ENSORLG00000024115,101172183
ENSORLG00000024116,101168905
ENSORLG00000024117,101169090
ENSORLG00000024118,101165955
ENSORLG00000024120,111947462
ENSORLG00000024122,105354597
ENSORLG00000024123,101159593
ENSORLG00000024125,101161110
ENSORLG00000024126,111946577
ENSORLG00000024128,101164156
ENSORLG00000024129,101168526
ENSORLG00000024132,110015962
ENSORLG00000024133,101169886
ENSORLG00000024134,101173988
ENSORLG00000024136,105354868
ENSORLG00000024137,101159413
ENSORLG00000024138,101157495
ENSORLG00000024139,101159242
ENSORLG00000024140,101159953
ENSORLG00000024142,101166943
ENSORLG00000024143,101167970
ENSORLG00000024146,101159654
ENSORLG00000024147,105354227
ENSORLG00000024148,101170863
ENSORLG00000024149,100049204
ENSORLG00000024150,101165634
ENSORLG00000024151,101172331
ENSORLG00000024153,111947570
ENSORLG00000024155,101170394
ENSORLG00000024157,101170194
ENSORLG00000024158,101156227
ENSORLG00000024159,111946874
ENSORLG00000024163,101175244
ENSORLG00000024164,111946802
ENSORLG00000024166,111948930
ENSORLG00000024167,110015893
ENSORLG00000024171,105355510
ENSORLG00000024172,101155676
ENSORLG00000024175,101169982
ENSORLG00000024176,101155523
ENSORLG00000024177,101157289
ENSORLG00000024179,101166621
ENSORLG00000024181,101172858
ENSORLG00000024182,101158490
ENSORLG00000024185,101164106
ENSORLG00000024186,105358196
ENSORLG00000024190,101159972
ENSORLG00000024192,101172388
ENSORLG00000024195,101169064
ENSORLG00000024196,101170239
ENSORLG00000024197,101164684
ENSORLG00000024199,101174398
ENSORLG00000024202,101155558
ENSORLG00000024205,101175685
ENSORLG00000024207,101169408
ENSORLG00000024210,101170794
ENSORLG00000024211,101169806
ENSORLG00000024213,101156255
ENSORLG00000024214,105354347
ENSORLG00000024221,101171324
ENSORLG00000024223,101168596
ENSORLG00000024225,101167680
ENSORLG00000024226,101166450
ENSORLG00000024228,101161590
ENSORLG00000024232,101175661
ENSORLG00000024235,101170880
ENSORLG00000024237,101154831
ENSORLG00000024238,101155345
ENSORLG00000024246,101157996
ENSORLG00000024247,111947876
ENSORLG00000024248,101158300
ENSORLG00000024252,101158692
ENSORLG00000024255,101156867
ENSORLG00000024256,101172497
ENSORLG00000024257,101174454
ENSORLG00000024258,101170236
ENSORLG00000024261,105358416
ENSORLG00000024262,101167456
ENSORLG00000024266,101157031
ENSORLG00000024272,101161275
ENSORLG00000024277,101170102
ENSORLG00000024278,101167396
ENSORLG00000024280,101156635
ENSORLG00000024281,101161860
ENSORLG00000024282,101164565
ENSORLG00000024283,101172443
ENSORLG00000024285,101156617
ENSORLG00000024286,101171333
ENSORLG00000024288,105354210
ENSORLG00000024290,101157412
ENSORLG00000024292,101156114
ENSORLG00000024293,101168975
ENSORLG00000024296,101163324
ENSORLG00000024304,101167809
ENSORLG00000024306,101175650
ENSORLG00000024307,101162244
ENSORLG00000024308,101160493
ENSORLG00000024313,105355787
ENSORLG00000024314,101174296
ENSORLG00000024315,105355514
ENSORLG00000024317,101174773
ENSORLG00000024321,111947358
ENSORLG00000024325,105357947
ENSORLG00000024330,101163906
ENSORLG00000024331,101174713
ENSORLG00000024332,111947865
ENSORLG00000024334,105356924
ENSORLG00000024338,101155824
ENSORLG00000024338,101158816
ENSORLG00000024338,101161778
ENSORLG00000024338,101162022
ENSORLG00000024338,101162735
ENSORLG00000024338,101168675
ENSORLG00000024338,101170364
ENSORLG00000024338,101170646
ENSORLG00000024338,111947481
ENSORLG00000024338,111948080
ENSORLG00000024340,111948376
ENSORLG00000024341,101166144
ENSORLG00000024343,101159736
ENSORLG00000024346,101167328
ENSORLG00000024352,101163947
ENSORLG00000024353,101174410
ENSORLG00000024354,105356746
ENSORLG00000024355,101155160
ENSORLG00000024362,111946893
ENSORLG00000024365,101170929
ENSORLG00000024366,101162734
ENSORLG00000024368,101160041
ENSORLG00000024369,100049498
ENSORLG00000024370,101160500
ENSORLG00000024372,101161978
ENSORLG00000024374,101167107
ENSORLG00000024375,105354929
ENSORLG00000024378,101171088
ENSORLG00000024379,101155513
ENSORLG00000024381,111947877
ENSORLG00000024382,111946967
ENSORLG00000024383,101165715
ENSORLG00000024384,101169971
ENSORLG00000024387,111947862
ENSORLG00000024388,101175175
ENSORLG00000024390,101155396
ENSORLG00000024392,101172744
ENSORLG00000024393,101166143
ENSORLG00000024397,101162842
ENSORLG00000024402,101166954
ENSORLG00000024404,101161875
ENSORLG00000024406,101164173
ENSORLG00000024407,101165510
ENSORLG00000024409,101172220
ENSORLG00000024409,111948971
ENSORLG00000024412,111948646
ENSORLG00000024413,101159977
ENSORLG00000024414,101160162
ENSORLG00000024416,111946676
ENSORLG00000024418,110014564
ENSORLG00000024419,101164758
ENSORLG00000024421,101158586
ENSORLG00000024422,101171686
ENSORLG00000024424,101155029
ENSORLG00000024428,101165181
ENSORLG00000024430,101156655
ENSORLG00000024431,101168749
ENSORLG00000024432,110014343
ENSORLG00000024433,101162182
ENSORLG00000024434,101163406
ENSORLG00000024440,101173616
ENSORLG00000024441,105356428
ENSORLG00000024443,101154954
ENSORLG00000024445,105356228
ENSORLG00000024446,101174508
ENSORLG00000024447,101168950
ENSORLG00000024450,101174275
ENSORLG00000024451,102464469
ENSORLG00000024452,101157583
ENSORLG00000024455,101170556
ENSORLG00000024460,101155262
ENSORLG00000024461,101164761
ENSORLG00000024462,101175248
ENSORLG00000024468,101159601
ENSORLG00000024470,105356118
ENSORLG00000024472,101173373
ENSORLG00000024478,101175507
ENSORLG00000024481,101165580
ENSORLG00000024482,101170779
ENSORLG00000024484,105356315
ENSORLG00000024484,111949226
ENSORLG00000024485,101160531
ENSORLG00000024486,101167248
ENSORLG00000024487,101163156
ENSORLG00000024488,101171052
ENSORLG00000024489,101164472
ENSORLG00000024490,105355353
ENSORLG00000024491,101161458
ENSORLG00000024492,101163642
ENSORLG00000024493,101168982
ENSORLG00000024494,101165206
ENSORLG00000024495,101172583
ENSORLG00000024497,101167838
ENSORLG00000024498,105355454
ENSORLG00000024500,101159215
ENSORLG00000024501,101154878
ENSORLG00000024503,101161211
ENSORLG00000024505,101174250
ENSORLG00000024507,101159405
ENSORLG00000024508,101172383
ENSORLG00000024510,101167197
ENSORLG00000024512,101168339
ENSORLG00000024513,101161861
ENSORLG00000024514,101168055
ENSORLG00000024515,101166884
ENSORLG00000024516,101163598
ENSORLG00000024517,101173131
ENSORLG00000024518,101164066
ENSORLG00000024519,100049507
ENSORLG00000024520,101159797
ENSORLG00000024523,101160862
ENSORLG00000024524,101164839
ENSORLG00000024527,100125532
ENSORLG00000024528,101160658
ENSORLG00000024529,111948510
ENSORLG00000024530,101171130
ENSORLG00000024532,101164547
ENSORLG00000024534,101172375
ENSORLG00000024536,101172848
ENSORLG00000024538,101170734
ENSORLG00000024542,101156574
ENSORLG00000024544,105354378
ENSORLG00000024546,101169883
ENSORLG00000024548,101165192
ENSORLG00000024558,101171615
ENSORLG00000024561,101159784
ENSORLG00000024564,101154961
ENSORLG00000024570,100125456
ENSORLG00000024573,101166355
ENSORLG00000024574,105354862
ENSORLG00000024575,101155740
ENSORLG00000024577,101174912
ENSORLG00000024580,111946321
ENSORLG00000024582,101160921
ENSORLG00000024586,105354297
ENSORLG00000024587,101165785
ENSORLG00000024588,101165691
ENSORLG00000024589,101165769
ENSORLG00000024590,111948534
ENSORLG00000024590,111948535
ENSORLG00000024592,101166534
ENSORLG00000024595,101173078
ENSORLG00000024596,101159254
ENSORLG00000024597,101173286
ENSORLG00000024598,101169933
ENSORLG00000024599,101157701
ENSORLG00000024600,101159341
ENSORLG00000024601,101172499
ENSORLG00000024606,101170645
ENSORLG00000024607,101170928
ENSORLG00000024608,101159679
ENSORLG00000024609,110014537
ENSORLG00000024616,111947347
ENSORLG00000024619,110016637
ENSORLG00000024620,101162927
ENSORLG00000024621,101162863
ENSORLG00000024626,101155682
ENSORLG00000024630,101169268
ENSORLG00000024632,101156503
ENSORLG00000024633,101157959
ENSORLG00000024637,101161543
ENSORLG00000024638,105354863
ENSORLG00000024639,102464474
ENSORLG00000024641,101164847
ENSORLG00000024642,101164993
ENSORLG00000024643,101157524
ENSORLG00000024644,101172788
ENSORLG00000024653,105354538
ENSORLG00000024654,101174809
ENSORLG00000024656,101172478
ENSORLG00000024657,105354875
ENSORLG00000024658,101169904
ENSORLG00000024659,101161503
ENSORLG00000024661,101162147
ENSORLG00000024663,105357943
ENSORLG00000024667,101167417
ENSORLG00000024669,101172914
ENSORLG00000024671,101166591
ENSORLG00000024676,105354722
ENSORLG00000024677,101170749
ENSORLG00000024680,101162318
ENSORLG00000024681,101175467
ENSORLG00000024682,105356442
ENSORLG00000024683,101160682
ENSORLG00000024684,101174889
ENSORLG00000024685,101158860
ENSORLG00000024687,101172381
ENSORLG00000024688,101171106
ENSORLG00000024693,101162037
ENSORLG00000024696,101175207
